기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 
4190058,지자체,8읍면동_동,강원도,강원도 원주시 태장2동 행정복지센터,태장2동 행정복지센터,033-737-5521 ,26318,강원도 원주시 흥양로 42 (태장동),
4190094,지자체,8읍면동_동,강원도,강원도 원주시 학성동 행정복지센터,학성동 행정복지센터,033-737-5517 ,26417,강원도 원주시 학성길 116 (학성동),
4190061,지자체,8읍면동_동,강원도,강원도 원주시 행구동 행정복지센터,행구동 행정복지센터,033-737-5523 ,26456,강원도 원주시 행구로 250 (행구동),
4180083,지자체,8읍면동_동,강원도,강원도 춘천시 강남동행정복지센터,강남동주민센터,033-250-3624,24364,강원도 춘천시 방송길 86 (온의동),
4180071,지자체,8읍면동_동,강원도,강원도 춘천시 교동행정복지센터,교동주민센터,033-250-3612,24262,강원도 춘천시 교동길 19 (교동),
4180073,지자체,8읍면동_동,강원도,강원도 춘천시 근화동행정복지센터,근화동주민센터,033-250-3615,24238,강원도 춘천시 영서로 2487 (근화동),
4180081,지자체,8읍면동_동,강원도,강원도 춘천시 석사동행정복지센터,석사동주민센터,033-250-3622,24390,강원도 춘천시 퇴계로 249 (석사동),
4180074,지자체,8읍면동_동,강원도,강원도 춘천시 소양동행정복지센터,소양동주민센터,033-250-3611,24272,강원도 춘천시 금강로 17 (소양로 3가),
4180096,지자체,8읍면동_동,강원도,강원도 춘천시 신사우동행정복지센터,신사우동주민센터,033-250-3625,24226,강원도 춘천시 사우4길 28 (사농동),
4180095,지자체,8읍면동_동,강원도,강원도 춘천시 약사명동행정복지센터,약사명동주민센터,033-250-3614,24357,강원도 춘천시 망대길 9 (죽림동),
4180072,지자체,8읍면동_동,강원도,강원도 춘천시 조운동행정복지센터,조운동주민센터,033-250-3613,24352,강원도 춘천시 아침길 11 (조양동),
4180082,지자체,8읍면동_동,강원도,강원도 춘천시 퇴계동행정복지센터,퇴계동주민센터,033-250-3623,24369,강원도 춘천시 퇴계로 46 (퇴계동),
4180078,지자체,8읍면동_동,강원도,강원도 춘천시 효자1동행정복지센터,효자1동주민센터,033-250-3619,24336,강원도 춘천시 효자상길 9 (효자동),
4180079,지자체,8읍면동_동,강원도,강원도 춘천시 효자2동행정복지센터,효자2동주민센터,033-250-3620,24334,강원도 춘천시 돌담길10번길 8 (효자동),
4180080,지자체,8읍면동_동,강원도,강원도 춘천시 효자3동행정복지센터,효자3동주민센터,033-250-3621,24294,강원도 춘천시 두하길 21 (효자동),
4180075,지자체,8읍면동_동,강원도,강원도 춘천시 후평1동행정복지센터,후평1동주민센터,033-250-3616,24251,강원도 춘천시 후석로 403 (후평동),
4180076,지자체,8읍면동_동,강원도,강원도 춘천시 후평2동행정복지센터,후평2동주민센터,033-250-3617,24282,강원도 춘천시 부안길6번길 45 (후평동),
4180077,지자체,8읍면동_동,강원도,강원도 춘천시 후평3동행정복지센터,후평3동주민센터,033-250-3618,24304,강원도 춘천시 후만로 83 (후평동),
4220046,지자체,8읍면동_동,강원도,강원도 태백시 구문소동주민센터,구문소동주민센터,033-581-6904,26047,강원도 태백시 평화길 13 (장성동),
4220044,지자체,8읍면동_동,강원도,강원도 태백시 문곡소도동주민센터,문곡소도동주민센터,033-552-1375,26043,강원도 태백시 천재단길 4 (소도동),
4220043,지자체,8읍면동_동,강원도,강원도 태백시 삼수동주민센터,삼수동주민센터,033-552-1376,26005,강원도 태백시 태백로 758 (화전동),
4220033,지자체,8읍면동_동,강원도,강원도 태백시 상장동주민센터,상장동주민센터,033-552-1373,26039,강원도 태백시 태백로 1182 (황지동),
4220045,지자체,8읍면동_동,강원도,강원도 태백시 장성동주민센터,장성동주민센터,033-581-6903,26052,강원도 태백시 장성1길 171 (장성동),
4220047,지자체,8읍면동_동,강원도,강원도 태백시 철암동주민센터,철암동주민센터,033-582-7906,26045,강원도 태백시 철암길 2 (철암동),
4220042,지자체,8읍면동_동,강원도,강원도 태백시 황연동주민센터,황연동주민센터,033-552-1371,26025,강원도 태백시 광장로 31 (황지동),
4220041,지자체,8읍면동_동,강원도,강원도 태백시 황지동주민센터,황지동주민센터,033-552-1370,26015,강원도 태백시 황지로 133 (황지동),
4200037,지자체,기술센터,강원도,강원도 강릉시 농업기술센터,농업기술센터,033-660-3140,25436,강원도 강릉시 사천면 동해대로 3738-17,
4340018,지자체,기술센터,강원도,강원도 고성군 농업기술센터,농업기술센터,033-681-5959,24733,강원도 고성군 간성읍 간성북로 87,
4210021,지자체,기술센터,강원도,강원도 동해시 농업기술센터,농업기술센터,033-530-2431,25741,강원도 동해시 승지로 58-2 (부곡동),
4240020,지자체,기술센터,강원도,강원도 삼척시 농업기술센터,농업기술센터,033-573-2737,25933,강원도 삼척시 근덕면 맹방해변로 49,
4230017,지자체,기술센터,강원도,강원도 속초시 농업기술센터,농업기술센터,033-639-2391,24855,강원도 속초시 동해대로 4243 (교동),
4320015,지자체,기술센터,강원도,강원도 양구군 농업기술센터,농업기술센터,033-480-2374,24522,"강원도 양구군 양구읍 관공서로38번길 15 (하리, 농업기술센터)",
4350013,지자체,기술센터,강원도,강원도 양양군 농업기술센터,농업기술센터,033-670-2701,25041,강원도 양양군 손양면 동해대로 2558,
4270022,지자체,기술센터,강원도,강원도 영월군 농업기술센터,농업기술센터,1577-0545,26231,강원도 영월군 덕포우회길 329,
4190065,지자체,기술센터,강원도,강원도 원주시 농업기술센터,농업기술센터,033-737-4111,26404,강원도 원주시 흥업면 흥대길 7,
4330018,지자체,기술센터,강원도,강원도 인제군 농업기술센터,농업기술센터,033-460-2551,24631,강원도 인제군 인제읍 비봉로44번길 105,
4290021,지자체,기술센터,강원도,강원도 정선군 농업기술센터,농업기술센터,033-560-2555,26103,강원도 정선군 북평면 송석길 146-7,
4300017,지자체,기술센터,강원도,강원도 철원군 농업기술센터,농업기술센터,033-450-5371,24023,강원도 철원군 동송읍 장흥로 311,
4180040,지자체,기술센터,강원도,강원도 춘천시 농업기술센터,농업기술센터,033-250-3371,24203,강원도 춘천시 신북읍 신북로 262 (산천리),
4220025,지자체,기술센터,강원도,강원도 태백시 농업기술센터,농업기술센터,033-552-3141,26007,강원도 태백시 연지로 7 (황지동),
4280017,지자체,기술센터,강원도,강원도 평창군 농업기술센터,농업기술센터,033-332-2037,25372,강원도 평창군 평창읍 여만길 46,
4250022,지자체,기술센터,강원도,강원도 홍천군 농업기술센터,농업기술센터,033-434-3387,25126,강원도 홍천군 홍천읍 홍천로 677,
4310014,지자체,기술센터,강원도,강원도 화천군 농업기술센터,농업기술센터,033-441-5959,24113,강원도 화천군 화천읍 산천어길 206,
4260024,지자체,기술센터,강원도,강원도 횡성군 농업기술센터,농업기술센터,033-340-5513,25208,강원도 횡성군 공근면 영서로 150,
4190035,지자체,도서관,강원도,강원도 원주시 평생교육원 시립도서관,시립도서관,033-737-4360 ,26475,강원도 원주시 서원대로 472-12 (단구동),
4180295,지자체,도서관,강원도,강원도 춘천시 평생교육원 시립도서관,시립도서관,033-245-5102,24327,강원도 춘천시 우석로 100 (석사동) ,
4180294,지자체,도서관,강원도,강원도 춘천시 평생교육원 시립청소년도서관,시립청소년도서관,033-245-5792,24428,강원도 춘천시 옛경춘로 830-24 (삼천동) ,
4200287,지자체,박물관,강원도,강원도 강릉시 오죽헌시립박물관,오죽헌시립박물관,033-660-3301,25465,강원도 강릉시 율곡로3139번길 24 (죽헌동),
6420568,지자체,박물관,강원도,강원도 디엠제트박물관,디엠제트박물관,033-681-0625,24701,강원도 고성군 현내면 통일전망대로 369,
4230054,지자체,박물관,강원도,강원도 속초시 박물관,박물관,033-639-2973,24859,강원도 속초시 신흥2길 16 (노학동),
4190199,지자체,박물관,강원도,강원도 원주시 역사박물관,역사박물관,033-737-4371,26331,강원도 원주시 봉산로 134 (봉산동),
4200028,지자체,보건_보건소,강원도,강원도 강릉시 보건소,보건소,033-660-3011,25604,강원도 강릉시 남부로17번길 38 (내곡동),
4340013,지자체,보건_보건소,강원도,강원도 고성군 보건소,보건소,033-681-4000,24736,강원도 고성군 간성읍 수성로 30,
4210020,지자체,보건_보건소,강원도,강원도 동해시 보건소,보건소,033-530-2401,25769,강원도 동해시 천곡로 100-2 (천곡동),
4240025,지자체,보건_보건소,강원도,강원도 삼척시 보건소,보건소,033-572-4000,25929,강원도 삼척시 척주로 76,
4230018,지자체,보건_보건소,강원도,강원도 속초시 보건소,보건소,033-639-2550,24855,강원도 속초시 수복로 36 (교동),
4320010,지자체,보건_보건소,강원도,강원도 양구군 보건소,보건소,033-480-2550,24523,"강원도 양구군 양구읍 관공서로 14 (상리, 보건소)",
4350012,지자체,보건_보건소,강원도,강원도 양양군 보건소,보건소,033-670-2550,25031,강원도 양양군 양양읍 양양로 9-5,
4270014,지자체,보건_보건소,강원도,강원도 영월군 보건소,보건소,1577-0545,26234,강원도 영월군 영월읍 하송로 44,
4190023,지자체,보건_보건소,강원도,강원도 원주시 보건소,보건소,033-737-4011 ,26417,강원도 원주시 원일로 139 (일산동) 건강문화센터 3층,
4330012,지자체,보건_보건소,강원도,강원도 인제군 보건소,보건소,033-461-2425,24633,강원도 인제군 인제읍 인제로140번길 34,
4290013,지자체,보건_보건소,강원도,강원도 정선군 보건소,보건소,033-560-2550,26127,강원도 정선군 정선읍 녹송로 33,
4300012,지자체,보건_보건소,강원도,강원도 철원군 보건소,보건소,033-450-5550,24037,강원도 철원군 갈말읍 군탄로 16,
4180029,지자체,보건_보건소,강원도,강원도 춘천시 보건소,보건소,033-250-3550,24358,강원도 춘천시 중앙로 135 (중앙로 3가),
4220024,지자체,보건_보건소,강원도,강원도 태백시 보건소,보건소,033-552-4000,26027,강원도 태백시 태백로 905 (황지동),
4250013,지자체,보건_보건소,강원도,강원도 홍천군 보건소,보건소,033-434-4000,25135,강원도 홍천군 홍천읍 신장대로 5,
4260015,지자체,보건_보건소,강원도,강원도 횡성군 보건소,보건소,033-340-5613,25234,강원도 횡성군 횡성읍 횡성로 379,
4240144,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 가곡보건지소,가곡보건지소,033-572-7014,25954,강원도 삼척시 가곡면 가곡천로 1455,
4240140,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 근덕보건지소,근덕보건지소,033-573-0578,25933,강원도 삼척시 근덕면 교가2길 10,
4240142,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 노곡보건지소,노곡보건지소,033-572-5542,25940,강원도 삼척시 노곡면 미근로 886,
4240143,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 미로보건지소,미로보건지소,033-572-0014,25904,강원도 삼척시 미로면 적병길 8,
4240145,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 신기보건지소,신기보건지소,033-541-1900,25943,강원도 삼척시 신기면 신기길 15,
4240141,지자체,보건_보건지소,강원도,강원도 삼척시 보건소 보건정책과 하장보건지소,하장보건지소,033-552-0008,25901,강원도 삼척시 하장면 하장길 118,
4290045,지자체,보건_보건지소,강원도,강원도 정선군 보건소 고한사북지소,고한사북지소,033-592-2628,26155,강원도 정선군 고한읍 물한리길 10,
4290055,지자체,보건_보건지소,강원도,강원도 정선군 보건소 남면지소,남면지소,033-591-1265,26145,강원도 정선군 남면 별어곡 1길 59,
4290057,지자체,보건_보건지소,강원도,강원도 정선군 보건소 북평면지소,북평면지소,033-562-9796,26101,강원도 정선군 북평면 북평6길 34,
4290053,지자체,보건_보건지소,강원도,강원도 정선군 보건소 신동읍지소,신동읍지소,033-378-7295,26138,강원도 정선군 신동읍 의림로 313,
4290066,지자체,보건_보건지소,강원도,강원도 정선군 보건소 여량면지소,여량면지소,033-562-1816,26106,강원도 정선군 여량면 서동로 2885,
4290058,지자체,보건_보건지소,강원도,강원도 정선군 보건소 임계면지소,임계면지소,033-563-1396,26110,강원도 정선군 임계면 송계8길 9,
4290076,지자체,보건_보건지소,강원도,강원도 정선군 보건소 화암면지소,화암면지소,033-562-2063,26116,강원도 정선군 화암면 그림바위길 57,
4280081,지자체,보건_보건지소,강원도,강원도 평창군 보건의료원 대관령보건지소,대관령보건지소,033-336-6129,25344,강원도 평창군 대관령면 대관령로 63,
4280055,지자체,보건_보건지소,강원도,강원도 평창군 보건의료원 대화보건지소,대화보건지소,033-332-6125,25358,강원도 평창군 대화면 남산1길 36,
